# [MS-ERREF] 2.2 Win32 Error Codes, extracted by extract_ms_erref.py --table win32.
# Source: https://learn.microsoft.com/en-us/openspecs/windows_protocols/ms-erref/18d8fbe8-a967-4f1c-ae50-99ca8e491d2d
# Columns: code (hex, no prefix), symbolic name, description.
# Rows are in specification order; a code may carry more than one name.
00001706	ERROR_CLUSTER_NETWORK_NOT_FOUND_FOR_IP	A matching cluster network for the specified IP address could not be found.
00001707	ERROR_CLUSTER_PROPERTY_DATA_TYPE_MISMATCH	The actual data type of the property did not match the expected data type of the property.
00001708	ERROR_CLUSTER_EVICT_WITHOUT_CLEANUP	The cluster node was evicted from the cluster successfully, but the node was not cleaned up. To determine what clean-up steps failed and how to recover, see the Failover Clustering application event log using Event Viewer.
00001709	ERROR_CLUSTER_PARAMETER_MISMATCH	Two or more parameter values specified for a resource's properties are in conflict.
0000170A	ERROR_NODE_CANNOT_BE_CLUSTERED	This computer cannot be made a member of a cluster.
0000170B	ERROR_CLUSTER_WRONG_OS_VERSION	This computer cannot be made a member of a cluster because it does not have the correct version of Windows installed.
0000170C	ERROR_CLUSTER_CANT_CREATE_DUP_CLUSTER_NAME	A cluster cannot be created with the specified cluster name because that cluster name is already in use. Specify a different name for the cluster.
0000170D	ERROR_CLUSCFG_ALREADY_COMMITTED	The cluster configuration action has already been committed.
0000170E	ERROR_CLUSCFG_ROLLBACK_FAILED	The cluster configuration action could not be rolled back.
0000170F	ERROR_CLUSCFG_SYSTEM_DISK_DRIVE_LETTER_CONFLICT	The drive letter assigned to a system disk on one node conflicted with the drive letter assigned to a disk on another node.
00001710	ERROR_CLUSTER_OLD_VERSION	One or more nodes in the cluster are running a version of Windows that does not support this operation.
00001711	ERROR_CLUSTER_MISMATCHED_COMPUTER_ACCT_NAME	The name of the corresponding computer account does not match the network name for this resource.
00001712	ERROR_CLUSTER_NO_NET_ADAPTERS	No network adapters are available.
00001713	ERROR_CLUSTER_POISONED	The cluster node has been poisoned.
00001714	ERROR_CLUSTER_GROUP_MOVING	The group is unable to accept the request because it is moving to another node.
00001715	ERROR_CLUSTER_RESOURCE_TYPE_BUSY	The resource type cannot accept the request because it is too busy performing another operation.
00001716	ERROR_RESOURCE_CALL_TIMED_OUT	The call to the cluster resource DLL timed out.
00001717	ERROR_INVALID_CLUSTER_IPV6_ADDRESS	The address is not valid for an IPv6 Address resource. A global IPv6 address is required, and it must match a cluster network. Compatibility addresses are not permitted.
00001718	ERROR_CLUSTER_INTERNAL_INVALID_FUNCTION	An internal cluster error occurred. A call to an invalid function was attempted.
00001719	ERROR_CLUSTER_PARAMETER_OUT_OF_BOUNDS	A parameter value is out of acceptable range.
0000171A	ERROR_CLUSTER_PARTIAL_SEND	A network error occurred while sending data to another node in the cluster. The number of bytes transmitted was less than required.
0000171B	ERROR_CLUSTER_REGISTRY_INVALID_FUNCTION	An invalid cluster registry operation was attempted.
0000171C	ERROR_CLUSTER_INVALID_STRING_TERMINATION	An input string of characters is not properly terminated.
0000171D	ERROR_CLUSTER_INVALID_STRING_FORMAT	An input string of characters is not in a valid format for the data it represents.
0000171E	ERROR_CLUSTER_DATABASE_TRANSACTION_IN_PROGRESS	An internal cluster error occurred. A cluster database transaction was attempted while a transaction was already in progress.
0000171F	ERROR_CLUSTER_DATABASE_TRANSACTION_NOT_IN_PROGRESS	An internal cluster error occurred. There was an attempt to commit a cluster database transaction while no transaction was in progress.
00001720	ERROR_CLUSTER_NULL_DATA	An internal cluster error occurred. Data was not properly initialized.
00001721	ERROR_CLUSTER_PARTIAL_READ	An error occurred while reading from a stream of data. An unexpected number of bytes was returned.
00001722	ERROR_CLUSTER_PARTIAL_WRITE	An error occurred while writing to a stream of data. The required number of bytes could not be written.
00001723	ERROR_CLUSTER_CANT_DESERIALIZE_DATA	An error occurred while deserializing a stream of cluster data.
00001724	ERROR_DEPENDENT_RESOURCE_PROPERTY_CONFLICT	One or more property values for this resource are in conflict with one or more property values associated with its dependent resources.
00001725	ERROR_CLUSTER_NO_QUORUM	A quorum of cluster nodes was not present to form a cluster.
00001726	ERROR_CLUSTER_INVALID_IPV6_NETWORK	The cluster network is not valid for an IPv6 address resource, or it does not match the configured address.
00001727	ERROR_CLUSTER_INVALID_IPV6_TUNNEL_NETWORK	The cluster network is not valid for an IPv6 tunnel resource. Check the configuration of the IP Address resource on which the IPv6 tunnel resource depends.
00001728	ERROR_QUORUM_NOT_ALLOWED_IN_THIS_GROUP	Quorum resource cannot reside in the available storage group.
00001770	ERROR_ENCRYPTION_FAILED	The specified file could not be encrypted.
00001771	ERROR_DECRYPTION_FAILED	The specified file could not be decrypted.
00001772	ERROR_FILE_ENCRYPTED	The specified file is encrypted and the user does not have the ability to decrypt it.
00001773	ERROR_NO_RECOVERY_POLICY	There is no valid encryption recovery policy configured for this system.
00001774	ERROR_NO_EFS	The required encryption driver is not loaded for this system.
00001775	ERROR_WRONG_EFS	The file was encrypted with a different encryption driver than is currently loaded.
00001776	ERROR_NO_USER_KEYS	There are no Encrypting File System (EFS) keys defined for the user.
00001777	ERROR_FILE_NOT_ENCRYPTED	The specified file is not encrypted.
00001778	ERROR_NOT_EXPORT_FORMAT	The specified file is not in the defined EFS export format.
00001779	ERROR_FILE_READ_ONLY	The specified file is read-only.
0000177A	ERROR_DIR_EFS_DISALLOWED	The directory has been disabled for encryption.
0000177B	ERROR_EFS_SERVER_NOT_TRUSTED	The server is not trusted for remote encryption operation.
0000177C	ERROR_BAD_RECOVERY_POLICY	Recovery policy configured for this system contains invalid recovery certificate.
0000177D	ERROR_EFS_ALG_BLOB_TOO_BIG	The encryption algorithm used on the source file needs a bigger key buffer than the one on the destination file.
0000177E	ERROR_VOLUME_NOT_SUPPORT_EFS	The disk partition does not support file encryption.
0000177F	ERROR_EFS_DISABLED	This machine is disabled for file encryption.
00001780	ERROR_EFS_VERSION_NOT_SUPPORT	A newer system is required to decrypt this encrypted file.
00001781	ERROR_CS_ENCRYPTION_INVALID_SERVER_RESPONSE	The remote server sent an invalid response for a file being opened with client-side encryption.
00001782	ERROR_CS_ENCRYPTION_UNSUPPORTED_SERVER	Client-side encryption is not supported by the remote server even though it claims to support it.
00001783	ERROR_CS_ENCRYPTION_EXISTING_ENCRYPTED_FILE	File is encrypted and should be opened in client-side encryption mode.
00001784	ERROR_CS_ENCRYPTION_NEW_ENCRYPTED_FILE	A new encrypted file is being created and a $EFS needs to be provided.
00001785	ERROR_CS_ENCRYPTION_FILE_NOT_CSE	The SMB client requested a client-side extension (CSE) file system control (FSCTL) on a non-CSE file.
000017E6	ERROR_NO_BROWSER_SERVERS_FOUND	The list of servers for this workgroup is not currently available
00001838	SCHED_E_SERVICE_NOT_LOCALSYSTEM	The Task Scheduler service must be configured to run in the System account to function properly. Individual tasks can be configured to run in other accounts.
000019C8	ERROR_LOG_SECTOR_INVALID	The log service encountered an invalid log sector.
000019C9	ERROR_LOG_SECTOR_PARITY_INVALID	The log service encountered a log sector with invalid block parity.
000019CA	ERROR_LOG_SECTOR_REMAPPED	The log service encountered a remapped log sector.
000019CB	ERROR_LOG_BLOCK_INCOMPLETE	The log service encountered a partial or incomplete log block.
000019CC	ERROR_LOG_INVALID_RANGE	The log service encountered an attempt to access data outside the active log range.
000019CD	ERROR_LOG_BLOCKS_EXHAUSTED	The log service user marshaling buffers are exhausted.
000019CE	ERROR_LOG_READ_CONTEXT_INVALID	The log service encountered an attempt to read from a marshaling area with an invalid read context.
000019CF	ERROR_LOG_RESTART_INVALID	The log service encountered an invalid log restart area.
000019D0	ERROR_LOG_BLOCK_VERSION	The log service encountered an invalid log block version.
000019D1	ERROR_LOG_BLOCK_INVALID	The log service encountered an invalid log block.
000019D2	ERROR_LOG_READ_MODE_INVALID	The log service encountered an attempt to read the log with an invalid read mode.
000019D3	ERROR_LOG_NO_RESTART	The log service encountered a log stream with no restart area.
000019D4	ERROR_LOG_METADATA_CORRUPT	The log service encountered a corrupted metadata file.
000019D5	ERROR_LOG_METADATA_INVALID	The log service encountered a metadata file that could not be created by the log file system.
000019D6	ERROR_LOG_METADATA_INCONSISTENT	The log service encountered a metadata file with inconsistent data.
000019D7	ERROR_LOG_RESERVATION_INVALID	The log service encountered an attempt to erroneous allocate or dispose reservation space.
000019D8	ERROR_LOG_CANT_DELETE	The log service cannot delete a log file or file system container.
000019D9	ERROR_LOG_CONTAINER_LIMIT_EXCEEDED	The log service has reached the maximum allowable containers allocated to a log file.
000019DA	ERROR_LOG_START_OF_LOG	The log service has attempted to read or write backward past the start of the log.
000019DB	ERROR_LOG_POLICY_ALREADY_INSTALLED	The log policy could not be installed because a policy of the same type is already present.
000019DC	ERROR_LOG_POLICY_NOT_INSTALLED	The log policy in question was not installed at the time of the request.
000019DD	ERROR_LOG_POLICY_INVALID	The installed set of policies on the log is invalid.
000019DE	ERROR_LOG_POLICY_CONFLICT	A policy on the log in question prevented the operation from completing.
000019DF	ERROR_LOG_PINNED_ARCHIVE_TAIL	Log space cannot be reclaimed because the log is pinned by the archive tail.
000019E0	ERROR_LOG_RECORD_NONEXISTENT	The log record is not a record in the log file.
000019E1	ERROR_LOG_RECORDS_RESERVED_INVALID	The number of reserved log records or the adjustment of the number of reserved log records is invalid.
000019E2	ERROR_LOG_SPACE_RESERVED_INVALID	The reserved log space or the adjustment of the log space is invalid.
000019E3	ERROR_LOG_TAIL_INVALID	A new or existing archive tail or base of the active log is invalid.
000019E4	ERROR_LOG_FULL	The log space is exhausted.
000019E5	ERROR_COULD_NOT_RESIZE_LOG	The log could not be set to the requested size.
000019E6	ERROR_LOG_MULTIPLEXED	The log is multiplexed; no direct writes to the physical log are allowed.
000019E7	ERROR_LOG_DEDICATED	The operation failed because the log is a dedicated log.
000019E8	ERROR_LOG_ARCHIVE_NOT_IN_PROGRESS	The operation requires an archive context.
000019E9	ERROR_LOG_ARCHIVE_IN_PROGRESS	Log archival is in progress.
000019EA	ERROR_LOG_EPHEMERAL	The operation requires a non-ephemeral log, but the log is ephemeral.
000019EB	ERROR_LOG_NOT_ENOUGH_CONTAINERS	The log must have at least two containers before it can be read from or written to.
000019EC	ERROR_LOG_CLIENT_ALREADY_REGISTERED	A log client has already registered on the stream.
000019ED	ERROR_LOG_CLIENT_NOT_REGISTERED	A log client has not been registered on the stream.
000019EE	ERROR_LOG_FULL_HANDLER_IN_PROGRESS	A request has already been made to handle the log full condition.
000019EF	ERROR_LOG_CONTAINER_READ_FAILED	The log service encountered an error when attempting to read from a log container.
000019F0	ERROR_LOG_CONTAINER_WRITE_FAILED	The log service encountered an error when attempting to write to a log container.
000019F1	ERROR_LOG_CONTAINER_OPEN_FAILED	The log service encountered an error when attempting to open a log container.
000019F2	ERROR_LOG_CONTAINER_STATE_INVALID	The log service encountered an invalid container state when attempting a requested action.
000019F3	ERROR_LOG_STATE_INVALID	The log service is not in the correct state to perform a requested action.
000019F4	ERROR_LOG_PINNED	The log space cannot be reclaimed because the log is pinned.
000019F5	ERROR_LOG_METADATA_FLUSH_FAILED	The log metadata flush failed.
000019F6	ERROR_LOG_INCONSISTENT_SECURITY	Security on the log and its containers is inconsistent.
000019F7	ERROR_LOG_APPENDED_FLUSH_FAILED	Records were appended to the log or reservation changes were made, but the log could not be flushed.
000019F8	ERROR_LOG_PINNED_RESERVATION	The log is pinned due to reservation consuming most of the log space. Free some reserved records to make space available.
00001A2C	ERROR_INVALID_TRANSACTION	The transaction handle associated with this operation is not valid.
00001A2D	ERROR_TRANSACTION_NOT_ACTIVE	The requested operation was made in the context of a transaction that is no longer active.
00001A2E	ERROR_TRANSACTION_REQUEST_NOT_VALID	The requested operation is not valid on the transaction object in its current state.
00001A2F	ERROR_TRANSACTION_NOT_REQUESTED	The caller has called a response API, but the response is not expected because the transaction manager did not issue the corresponding request to the caller.
00001A30	ERROR_TRANSACTION_ALREADY_ABORTED	It is too late to perform the requested operation because the transaction has already been aborted.
00001A31	ERROR_TRANSACTION_ALREADY_COMMITTED	It is too late to perform the requested operation because the transaction has already been committed.
00001A32	ERROR_TM_INITIALIZATION_FAILED	The transaction manager was unable to be successfully initialized. Transacted operations are not supported.
00001A33	ERROR_RESOURCEMANAGER_READ_ONLY	The specified resource manager made no changes or updates to the resource under this transaction.
00001A34	ERROR_TRANSACTION_NOT_JOINED	The resource manager has attempted to prepare a transaction that it has not successfully joined.
00001A35	ERROR_TRANSACTION_SUPERIOR_EXISTS	The transaction object already has a superior enlistment, and the caller attempted an operation that would have created a new superior. Only a single superior enlistment is allowed.
00001A36	ERROR_CRM_PROTOCOL_ALREADY_EXISTS	The resource manager tried to register a protocol that already exists.
00001A37	ERROR_TRANSACTION_PROPAGATION_FAILED	The attempt to propagate the transaction failed.
00001A38	ERROR_CRM_PROTOCOL_NOT_FOUND	The requested propagation protocol was not registered as a CRM.
00001A39	ERROR_TRANSACTION_INVALID_MARSHALL_BUFFER	The buffer passed in to PushTransaction or PullTransaction is not in a valid format.
00001A3A	ERROR_CURRENT_TRANSACTION_NOT_VALID	The current transaction context associated with the thread is not a valid handle to a transaction object.
00001A3B	ERROR_TRANSACTION_NOT_FOUND	The specified transaction object could not be opened because it was not found.
00001A3C	ERROR_RESOURCEMANAGER_NOT_FOUND	The specified resource manager object could not be opened because it was not found.
00001A3D	ERROR_ENLISTMENT_NOT_FOUND	The specified enlistment object could not be opened because it was not found.
00001A3E	ERROR_TRANSACTIONMANAGER_NOT_FOUND	The specified transaction manager object could not be opened because it was not found.
00001A3F	ERROR_TRANSACTIONMANAGER_NOT_ONLINE	The specified resource manager was unable to create an enlistment because its associated transaction manager is not online.
00001A40	ERROR_TRANSACTIONMANAGER_RECOVERY_NAME_COLLISION	The specified transaction manager was unable to create the objects contained in its log file in the ObjectB namespace. Therefore, the transaction manager was unable to recover.
00001A90	ERROR_TRANSACTIONAL_CONFLICT	The function attempted to use a name that is reserved for use by another transaction.
00001A91	ERROR_RM_NOT_ACTIVE	Transaction support within the specified file system resource manager is not started or was shut down due to an error.
00001A92	ERROR_RM_METADATA_CORRUPT	The metadata of the resource manager has been corrupted. The resource manager will not function.
00001A93	ERROR_DIRECTORY_NOT_RM	The specified directory does not contain a resource manager.
00001A95	ERROR_TRANSACTIONS_UNSUPPORTED_REMOTE	The remote server or share does not support transacted file operations.
00001A96	ERROR_LOG_RESIZE_INVALID_SIZE	The requested log size is invalid.
00001A97	ERROR_OBJECT_NO_LONGER_EXISTS	The object (file, stream, link) corresponding to the handle has been deleted by a transaction savepoint rollback.
00001A98	ERROR_STREAM_MINIVERSION_NOT_FOUND	The specified file miniversion was not found for this transacted file open.
00001A99	ERROR_STREAM_MINIVERSION_NOT_VALID	The specified file miniversion was found but has been invalidated. The most likely cause is a transaction savepoint rollback.
00001A9A	ERROR_MINIVERSION_INACCESSIBLE_FROM_SPECIFIED_TRANSACTION	A miniversion can only be opened in the context of the transaction that created it.
00001A9B	ERROR_CANT_OPEN_MINIVERSION_WITH_MODIFY_INTENT	It is not possible to open a miniversion with modify access.
00001A9C	ERROR_CANT_CREATE_MORE_STREAM_MINIVERSIONS	It is not possible to create any more miniversions for this stream.
00001A9E	ERROR_REMOTE_FILE_VERSION_MISMATCH	The remote server sent mismatching version numbers or FID for a file opened with transactions.
00001A9F	ERROR_HANDLE_NO_LONGER_VALID	The handle has been invalidated by a transaction. The most likely cause is the presence of memory mapping on a file, or an open handle when the transaction ended or rolled back to savepoint.
00001AA0	ERROR_NO_TXF_METADATA	There is no transaction metadata on the file.
00001AA1	ERROR_LOG_CORRUPTION_DETECTED	The log data is corrupt.
00001AA2	ERROR_CANT_RECOVER_WITH_HANDLE_OPEN	The file cannot be recovered because a handle is still open on it.
00001AA3	ERROR_RM_DISCONNECTED	The transaction outcome is unavailable because the resource manager responsible for it is disconnected.
00001AA4	ERROR_ENLISTMENT_NOT_SUPERIOR	The request was rejected because the enlistment in question is not a superior enlistment.
00001AA5	ERROR_RECOVERY_NOT_NEEDED	The transactional resource manager is already consistent. Recovery is not needed.
00001AA6	ERROR_RM_ALREADY_STARTED	The transactional resource manager has already been started.
00001AA7	ERROR_FILE_IDENTITY_NOT_PERSISTENT	The file cannot be opened in a transaction because its identity depends on the outcome of an unresolved transaction.
00001AA8	ERROR_CANT_BREAK_TRANSACTIONAL_DEPENDENCY	The operation cannot be performed because another transaction is depending on the fact that this property will not change.
00001AA9	ERROR_CANT_CROSS_RM_BOUNDARY	The operation would involve a single file with two transactional resource managers and is therefore not allowed.
00001AAA	ERROR_TXF_DIR_NOT_EMPTY	The $Txf directory must be empty for this operation to succeed.
00001AAB	ERROR_INDOUBT_TRANSACTIONS_EXIST	The operation would leave a transactional resource manager in an inconsistent state and is, therefore, not allowed.
00001AAC	ERROR_TM_VOLATILE	The operation could not be completed because the transaction manager does not have a log.
00001AAD	ERROR_ROLLBACK_TIMER_EXPIRED	A rollback could not be scheduled because a previously scheduled rollback has already been executed or is queued for execution.
00001AAE	ERROR_TXF_ATTRIBUTE_CORRUPT	The transactional metadata attribute on the file or directory is corrupt and unreadable.
00001AAF	ERROR_EFS_NOT_ALLOWED_IN_TRANSACTION	The encryption operation could not be completed because a transaction is active.
00001AB0	ERROR_TRANSACTIONAL_OPEN_NOT_ALLOWED	This object is not allowed to be opened in a transaction.
00001AB1	ERROR_LOG_GROWTH_FAILED	An attempt to create space in the transactional resource manager's log failed. The failure status has been recorded in the event log.
00001AB2	ERROR_TRANSACTED_MAPPING_UNSUPPORTED_REMOTE	Memory mapping (creating a mapped section) to a remote file under a transaction is not supported.
00001AB3	ERROR_TXF_METADATA_ALREADY_PRESENT	Transaction metadata is already present on this file and cannot be superseded.
00001AB4	ERROR_TRANSACTION_SCOPE_CALLBACKS_NOT_SET	A transaction scope could not be entered because the scope handler has not been initialized.
00001AB5	ERROR_TRANSACTION_REQUIRED_PROMOTION	Promotion was required to allow the resource manager to enlist, but the transaction was set to disallow it.
00001AB6	ERROR_CANNOT_EXECUTE_FILE_IN_TRANSACTION	This file is open for modification in an unresolved transaction and can be opened for execution only by a transacted reader.
00001AB7	ERROR_TRANSACTIONS_NOT_FROZEN	The request to thaw frozen transactions was ignored because transactions were not previously frozen.
00001AB8	ERROR_TRANSACTION_FREEZE_IN_PROGRESS	Transactions cannot be frozen because a freeze is already in progress.
00001AB9	ERROR_NOT_SNAPSHOT_VOLUME	The target volume is not a snapshot volume. This operation is only valid on a volume mounted as a snapshot.
00001ABA	ERROR_NO_SAVEPOINT_WITH_OPEN_FILES	The savepoint operation failed because files are open on the transaction. This is not permitted.
00001ABB	ERROR_DATA_LOST_REPAIR	Windows has discovered corruption in a file, and that file has since been repaired. Data loss might have occurred.
00001ABC	ERROR_SPARSE_NOT_ALLOWED_IN_TRANSACTION	The sparse operation could not be completed because a transaction is active on the file.
00001ABD	ERROR_TM_IDENTITY_MISMATCH	The call to create a transaction manager object failed because the Tm Identity stored in the logfile does not match the Tm Identity that was passed in as an argument.
00001ABE	ERROR_FLOATED_SECTION	I/O was attempted on a section object that has been floated as a result of a transaction ending. There is no valid data.
00001ABF	ERROR_CANNOT_ACCEPT_TRANSACTED_WORK	The transactional resource manager cannot currently accept transacted work due to a transient condition, such as low resources.
00001AC0	ERROR_CANNOT_ABORT_TRANSACTIONS	The transactional resource manager had too many transactions outstanding that could not be aborted. The transactional resource manager has been shut down.
00001B59	ERROR_CTX_WINSTATION_NAME_INVALID	The specified session name is invalid.
00001B5A	ERROR_CTX_INVALID_PD	The specified protocol driver is invalid.
00001B5B	ERROR_CTX_PD_NOT_FOUND	The specified protocol driver was not found in the system path.
00001B5C	ERROR_CTX_WD_NOT_FOUND	The specified terminal connection driver was not found in the system path.
00001B5D	ERROR_CTX_CANNOT_MAKE_EVENTLOG_ENTRY	A registry key for event logging could not be created for this session.
00001B5E	ERROR_CTX_SERVICE_NAME_COLLISION	A service with the same name already exists on the system.
00001B5F	ERROR_CTX_CLOSE_PENDING	A close operation is pending on the session.
00001B60	ERROR_CTX_NO_OUTBUF	There are no free output buffers available.
00001B61	ERROR_CTX_MODEM_INF_NOT_FOUND	The MODEM.INF file was not found.
00001B62	ERROR_CTX_INVALID_MODEMNAME	The modem name was not found in the MODEM.INF file.
00001B63	ERROR_CTX_MODEM_RESPONSE_ERROR	The modem did not accept the command sent to it. Verify that the configured modem name matches the attached modem.
00001B64	ERROR_CTX_MODEM_RESPONSE_TIMEOUT	The modem did not respond to the command sent to it. Verify that the modem is properly cabled and turned on.
00001B65	ERROR_CTX_MODEM_RESPONSE_NO_CARRIER	Carrier detect has failed or carrier has been dropped due to disconnect.
00001B66	ERROR_CTX_MODEM_RESPONSE_NO_DIALTONE	Dial tone not detected within the required time. Verify that the phone cable is properly attached and functional.
00001B67	ERROR_CTX_MODEM_RESPONSE_BUSY	Busy signal detected at remote site on callback.
00001B68	ERROR_CTX_MODEM_RESPONSE_VOICE	Voice detected at remote site on callback.
00001B69	ERROR_CTX_TD_ERROR	Transport driver error.
00001B6E	ERROR_CTX_WINSTATION_NOT_FOUND	The specified session cannot be found.
00001B6F	ERROR_CTX_WINSTATION_ALREADY_EXISTS	The specified session name is already in use.
00001B70	ERROR_CTX_WINSTATION_BUSY	The requested operation cannot be completed because the terminal connection is currently busy processing a connect, disconnect, reset, or delete operation.
00001B71	ERROR_CTX_BAD_VIDEO_MODE	An attempt has been made to connect to a session whose video mode is not supported by the current client.
00001B7B	ERROR_CTX_GRAPHICS_INVALID	The application attempted to enable DOS graphics mode. DOS graphics mode is not supported.
00001B7D	ERROR_CTX_LOGON_DISABLED	Your interactive logon privilege has been disabled. Contact your administrator.
00001B7E	ERROR_CTX_NOT_CONSOLE	The requested operation can be performed only on the system console. This is most often the result of a driver or system DLL requiring direct console access.
00001B80	ERROR_CTX_CLIENT_QUERY_TIMEOUT	The client failed to respond to the server connect message.
00001B81	ERROR_CTX_CONSOLE_DISCONNECT	Disconnecting the console session is not supported.
00001B82	ERROR_CTX_CONSOLE_CONNECT	Reconnecting a disconnected session to the console is not supported.
00001B84	ERROR_CTX_SHADOW_DENIED	The request to control another session remotely was denied.
00001B85	ERROR_CTX_WINSTATION_ACCESS_DENIED	The requested session access is denied.
00001B89	ERROR_CTX_INVALID_WD	The specified terminal connection driver is invalid.
00001B8A	ERROR_CTX_SHADOW_INVALID	The requested session cannot be controlled remotely. This might be because the session is disconnected or does not currently have a user logged on.
00001B8B	ERROR_CTX_SHADOW_DISABLED	The requested session is not configured to allow remote control.
00001B8C	ERROR_CTX_CLIENT_LICENSE_IN_USE	Your request to connect to this terminal server has been rejected. Your terminal server client license number is currently being used by another user. Call your system administrator to obtain a unique license number.
00001B8D	ERROR_CTX_CLIENT_LICENSE_NOT_SET	Your request to connect to this terminal server has been rejected. Your terminal server client license number has not been entered for this copy of the terminal server client. Contact your system administrator.
00001B8E	ERROR_CTX_LICENSE_NOT_AVAILABLE	The number of connections to this computer is limited and all connections are in use right now. Try connecting later or contact your system administrator.
00001B8F	ERROR_CTX_LICENSE_CLIENT_INVALID	The client you are using is not licensed to use this system. Your logon request is denied.
00001B90	ERROR_CTX_LICENSE_EXPIRED	The system license has expired. Your logon request is denied.
00001B91	ERROR_CTX_SHADOW_NOT_RUNNING	Remote control could not be terminated because the specified session is not currently being remotely controlled.
00001B92	ERROR_CTX_SHADOW_ENDED_BY_MODE_CHANGE	The remote control of the console was terminated because the display mode was changed. Changing the display mode in a remote control session is not supported.
00001B93	ERROR_ACTIVATION_COUNT_EXCEEDED	Activation has already been reset the maximum number of times for this installation. Your activation timer will not be cleared.
00001B94	ERROR_CTX_WINSTATIONS_DISABLED	Remote logons are currently disabled.
00001B95	ERROR_CTX_ENCRYPTION_LEVEL_REQUIRED	You do not have the proper encryption level to access this session.
00001B96	ERROR_CTX_SESSION_IN_USE	The user %s\\%s is currently logged on to this computer. Only the current user or an administrator can log on to this computer.
00001B97	ERROR_CTX_NO_FORCE_LOGOFF	The user %s\\%s is already logged on to the console of this computer. You do not have permission to log in at this time. To resolve this issue, contact %s\\%s and have them log off.
00001B98	ERROR_CTX_ACCOUNT_RESTRICTION	Unable to log you on because of an account restriction.
00001B99	ERROR_RDP_PROTOCOL_ERROR	The RDP component %2 detected an error in the protocol stream and has disconnected the client.
00001B9A	ERROR_CTX_CDM_CONNECT	The Client Drive Mapping Service has connected on terminal connection.
00001B9B	ERROR_CTX_CDM_DISCONNECT	The Client Drive Mapping Service has disconnected on terminal connection.
00001B9C	ERROR_CTX_SECURITY_LAYER_ERROR	The terminal server security layer detected an error in the protocol stream and has disconnected the client.
00001B9D	ERROR_TS_INCOMPATIBLE_SESSIONS	The target session is incompatible with the current session.
00001F41	FRS_ERR_INVALID_API_SEQUENCE	The file replication service API was called incorrectly.
00001F42	FRS_ERR_STARTING_SERVICE	The file replication service cannot be started.
00001F43	FRS_ERR_STOPPING_SERVICE	The file replication service cannot be stopped.
00001F44	FRS_ERR_INTERNAL_API	The file replication service API terminated the request. The event log might contain more information.
00001F45	FRS_ERR_INTERNAL	The file replication service terminated the request. The event log might contain more information.
00001F46	FRS_ERR_SERVICE_COMM	The file replication service cannot be contacted. The event log might contain more information.
00001F47	FRS_ERR_INSUFFICIENT_PRIV	The file replication service cannot satisfy the request because the user has insufficient privileges. The event log might contain more information.
00001F48	FRS_ERR_AUTHENTICATION	The file replication service cannot satisfy the request because authenticated RPC is not available. The event log might contain more information.
00001F49	FRS_ERR_PARENT_INSUFFICIENT_PRIV	The file replication service cannot satisfy the request because the user has insufficient privileges on the domain controller. The event log might contain more information.
00001F4A	FRS_ERR_PARENT_AUTHENTICATION	The file replication service cannot satisfy the request because authenticated RPC is not available on the domain controller. The event log might contain more information.
00001F4B	FRS_ERR_CHILD_TO_PARENT_COMM	The file replication service cannot communicate with the file replication service on the domain controller. The event log might contain more information.
00001F4C	FRS_ERR_PARENT_TO_CHILD_COMM	The file replication service on the domain controller cannot communicate with the file replication service on this computer. The event log might contain more information.
00001F4D	FRS_ERR_SYSVOL_POPULATE	The file replication service cannot populate the system volume because of an internal error. The event log might contain more information.
00001F4E	FRS_ERR_SYSVOL_POPULATE_TIMEOUT	The file replication service cannot populate the system volume because of an internal time-out. The event log might contain more information.
00001F4F	FRS_ERR_SYSVOL_IS_BUSY	The file replication service cannot process the request. The system volume is busy with a previous request.
00001F50	FRS_ERR_SYSVOL_DEMOTE	The file replication service cannot stop replicating the system volume because of an internal error. The event log might contain more information.
00001F51	FRS_ERR_INVALID_SERVICE_PARAMETER	The file replication service detected an invalid parameter.
00002008	ERROR_DS_NOT_INSTALLED	An error occurred while installing the directory service. For more information, see the event log.
00002009	ERROR_DS_MEMBERSHIP_EVALUATED_LOCALLY	The directory service evaluated group memberships locally.
0000200A	ERROR_DS_NO_ATTRIBUTE_OR_VALUE	The specified directory service attribute or value does not exist.
0000200B	ERROR_DS_INVALID_ATTRIBUTE_SYNTAX	The attribute syntax specified to the directory service is invalid.
0000200C	ERROR_DS_ATTRIBUTE_TYPE_UNDEFINED	The attribute type specified to the directory service is not defined.
0000200D	ERROR_DS_ATTRIBUTE_OR_VALUE_EXISTS	The specified directory service attribute or value already exists.
0000200E	ERROR_DS_BUSY	The directory service is busy.
0000200F	ERROR_DS_UNAVAILABLE	The directory service is unavailable.
00002010	ERROR_DS_NO_RIDS_ALLOCATED	The directory service was unable to allocate a relative identifier.
00002011	ERROR_DS_NO_MORE_RIDS	The directory service has exhausted the pool of relative identifiers.
00002012	ERROR_DS_INCORRECT_ROLE_OWNER	The requested operation could not be performed because the directory service is not the master for that type of operation.
00002013	ERROR_DS_RIDMGR_INIT_ERROR	The directory service was unable to initialize the subsystem that allocates relative identifiers.
00002014	ERROR_DS_OBJ_CLASS_VIOLATION	The requested operation did not satisfy one or more constraints associated with the class of the object.
